"meta" "author" "typestudy" "doi" "year" "journal" "h" "IF" "h5" "typepaper" "typecat" "no" "dv" "nc" "nt" "n" "effest" "efftype" "z" "comm1" "ncnew" "ntnew" "nnew" "mc" "mt" "sdc" "sdt" "efftypenew" "effestnew" "znew" "disc" "disccat" "info" "ndisc" "macomm" "comm2"
"Ihle" "Richter-Schmidinger" "Regular" "10.1007/s00702-010-0539-8" 2011 "Journal of Neural Transmission" 86 2.587 40 "article" 0 "0" "E4- (c) vs E4+ (t) on IGD Test Battery." 117 18 135 0.04 "d" 0.013596966 "Table 1. Effects calculated for IGD working memory (z = 0.0577664485790872), IGD learning ability (z = 0.0212424552973932), IGD delayed recall  (z =-0.0202589304900326),  IGD verbal memory (z = -0.0265590826301675) and IGD visual memory (z = -0.0576853596458921). Mean of these is total effect." "117" "18" 135 "54.29 / 53.79 / 47.33 / 61.77 / 52.13" "55.75 / 53.56 / 47 / 61.22 / 51.17" "8.9 / 3.67 / 5.7 / 7.25 / 5.75" "6.03 / 3.75 / 4.26 / 5.38 / 4.95" "z" "-1.3595875896879639E-2" -0.0135958758968796 -0.0271928418968796 1 1 0 NA "MA appears to have inversed the effect size. This does not seem appropriate as a higher score on the IGD battery indicates better functioning. MA  also refers to the test battery as \"IGT\" but it's called IGD in the primary paper"
"Ihle" "Ruiz et al." "Regular" "10.1016/j.jpeds.2009.12.018" 2010 "Journal of Pediatrics" 163 4.122 61 "article" 0 "0" "E2+E3 (c) vs E4 (t) on Spanish Version of the SRA-Test of Educational Ability (verbal. numeric.and reasoning abilities)." 336 76 412 -0.06 "d" -0.023269726 "Table 2. Overall cognitive performance." "336" "76" 412 "53.9" "53" "15.4" "15.1" "z" "-2.2745816513153383E-2" -0.0227458165131534 0.000523909486846618 0 0 0 NA NA
"Ihle" "Scarmeas et al." "Regular" "10.1136/jnnp.2004.053645" 2005 "Journal of Neurology, Neurosurgery, and Psychiatry" 161 6.431 NA "article" 0 "0" "E2+E3 (c) vs E4 (t) on Non-verbal Memory Task (simple demand and titrated demand condition); Selective Reminding Test; Wechsler Adult Intelligence Scale-Revised (digit-symbol modalities and vocabulary); National Adult Reading Test" 16 4 20 -0.25 "d" -0.099834079 "Table 1. Effects calculated for NART IQ (z = 0.176853030149886), WAIS-R vocabulary  (z = -0.280624776213254), SRT total recall  (z = -0.246216451580788), WAIS-R digit symbol  (z = -0.217011914875824), recognition accuracy (z = -0.0728610854104413), TD shape list length (z = -0.00650040929849721). Mean of these 6 is total effect." "14" "4" 18 "120.8 / 13.6 / 59.1 / 12.5 / 0.81 / 14.9" "122.3 / 12.5 / 55 / 10.8 / 0.79 / 14.8" "3.19 / 1.37 / 6.31 / 2.94 / 0.11 / 6.69" "4.64 / 2.38 / 8.83 / 4.27 / 0.13 / 4.92" "z" "-0.10772693453815307" -0.107726934538153 -0.00789285553815307 0 3 2 "Reported N in MA too large" "Final sample size extracted from table 1. Unclear what value MA is referring to with the \"non verbal memory task - simple demand\". \"Titraded demand\" taken to be 'recognition accuracy' and 'TD shape list length'. Unclear whether only total recall or also delayed recall should be included."
"Ihle" "Schultz et al." "Outlier" "10.1212/01.wnl.0000286941.74372.cc" 2008 "Neurology" 292 8.166 106 "article" 0 "0" "E4- (c) vs E4+ (t) on Armed Forces Qualification Test (Pre-induction)" 437 188 625 0.25 "d" 0.114401765 "Table 1, pre-induction AFQT" "437" "188" 625 "60.03" "65.510000000000005" "22.12" "21.54" "z" "0.11425895401417099" 0.114258954014171 -0.000142810985829009 0 0 0 NA NA
"Ihle" "Taylor et al." "Regular" "10.1016/j.biopsych.2010.10.033" 2010 "Biological Psychiatry" 256 11.212 94 "article" 0 "0" "E4- (c) vs E4+ (t) Wechsler Intelligence Scale for Children; Wechsler Objective Language Dimensions Test; Wechsler Objective Reading Dimensions Test; Nonword Repetition Test; Counting Span Working Memory Task; Nationally Administered Schoolbased Test." 3824 1486 5310 0.01 "d" 0.004489235 NA "3824" "1486" 5310 NA NA NA NA "z" "4.4892350000000003E-3" 0.004489235 0 0 3 0 NA "Insufficient information given in MA to calculate effects, we have no idea how to start (Ns do not correspond to any logical effects), so effect size copied from MA. Additionally, unclear whether the \"Nationally administered school-based test\" reported as a DV by MA includes all the English, Math and Science subscales, or only the Science scale (from which the sample size is derived). Also unclear if all conditions are combined (according to Science they are, other sample sizes do not coincide)."
"Ihle" "Turic et al." "Regular" "10.1016/S0304-3940(00)01789-4" 2001 "Neuroscience Letters" 137 2.107 49 "article" 0 "0" "E4- (c) vs E4 (t) on Wechsler Intelligence Scale for Children. Revised." 143 52 195 -0.01 "d" -0.004422152 "Table 1. Odds ratio calculated wiht \"high g\" as the events and \"average g\" as nonevents. All genotypes without a 4 (events = 72, nonevents = 71) vs. All genotypes with a 4 (events = 25, nonevents = 27)" "143" "52" 195 NA NA NA NA "OR" "0.9130658436213992" -0.0221717504604254 -0.0177495984604254 0 0 0 NA NA
"Ihle" "Yu et al." "Regular" "10.1016/S0304-3940(00)01569-X" 2000 "Neuroscience Letters" 137 2.107 49 "article" 0 "0" "E4- (c) vs E4 (t) on Wechsler Intelligence Scale for Children. Revised." 97 26 123 0.33 "d" 0.134330932 "Table 1, Full Scale IQ" "97" "26" 123 "109.8" "113.6" "11" "12.3" "z" "0.14100254463980008" 0.1410025446398 0.0066716126398001 0 0 0 NA NA
"Koenig" "Butterfield" "Outlier" "10.2466/pms.1981.52.1.51" 1981 "Perceptual and Motor Skills" 50 0.618 18 "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for Good president" NA NA 128 2.36 "g" 1.00767560114314 "Table 2. Good president" "64" "64" 128 "3.92" "5.34" "0.48" "0.7" "z" "1.0050474159622613" 1.00504741596226 -0.00262818518087871 0 0 0 NA "Total sample size divided equally between conditions for calculations"
"Koenig" "Huddy" "Outlier" "10.1177/106591299304600304" 1993 "Political Research Quarterly" 52 1.116 31 "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good congress member" NA NA 133 0.48 "g" 0.239099919707578 "Table 1. Instrumentality (masculine) vs warmth/expressiveness (feminine). Only means given." "72" "72" 133 "10.68" "12.39" NA NA "z" "0.23909991970757799" 0.239099919707578 0 0 2 0 NA "Sample size unclear, copied from MA. Standard deviations not reported in primary article."
"Koenig" "Huddy" "Outlier" "10.1177/106591299304600304" 1993 "Political Research Quarterly" 52 1.116 31 "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good local council member" NA NA 149 0.2 "g" 0.100345215120314 "Table 1. Instrumentality (masculine) vs warmth/expressiveness (feminine). Only means given." "76.5" "76.5" 149 "10.82" "12.39" NA NA "z" "0.100345215120314" 0.100345215120314 0 0 2 0 NA "Sample size unclear, copied from MA. Standard deviations not reported in primary article."
"Koenig" "Huddy" "Outlier" "10.1177/106591299304600304" 1993 "Political Research Quarterly" 52 1.116 31 "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good mayor." NA NA 153 0.75 "g" 0.368479679755885 "Table 1. Instrumentality (masculine) vs warmth/expressiveness (feminine). Only means given." "76.5" "76.5" 153 "10.5" "13.04" NA NA "z" "0.36847967975588503" 0.368479679755885 0 0 2 0 NA "Sample size unclear, copied from MA. Standard deviations not reported in primary article."
"Koenig" "Inderlied" "Outlier" "10.1007/BF00287664" 1979 "Sex Roles," 75 1.582 43 "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Group 4, ideal score." NA NA 41 2.65 "g" 1.10925754803757 "Table 1. Group 4" "20.5" "20.5" 41 "4.42" "5.73" "0.5" "0.48" "z" "1.1004847313938608" 1.10048473139386 -0.0087728166437091 0 0 0 NA "Total sample size divided equally between conditions for calculations"
"Koenig" "Inderlied" "Regular" "10.1007/BF00287664" 1979 "Sex Roles," 75 1.582 43 "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Group 1, ideal score." NA NA 259 1.22 "g" 0.578905947193125 "Table 1, Group 1" "129.5" "129.5" 259 "4.4400000000000004" "5.58" "0.87" "0.99" "z" "0.57877332415257499" 0.578773324152575 -0.000132623040550062 0 0 0 NA "Total sample size divided equally between conditions for calculations"
"Koenig" "Marongiu" "Outlier" "10.1111/1467-9450.00185" 2000 "Scandinavian Journal of Psychology," 53 1.364 24 "article" 0 NA "Femininity (c) vs. Masculinity (t) on BSRI" NA NA 87 0.65 "g" 0.322293149593051 NA "44" "44" 88 NA NA NA NA "z" "0.322293149593051" 0.322293149593051 0 0 2 -1 "Reported N in MA too small" "Total no of participants included in the MA effect- should be feminine vs masculine on total group, but no effect printed that distinguishes between fem/masc., only between managerial/nonmanagerial"
"Koenig" "Powell Butterfield 1984" "Outlier" "10.1007/BF00287256" 1984 "Sex Roles," 75 1.582 43 "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Subjects completing good manager version." NA NA 627 2.47 "g" 1.03912195266553 "Table 3. Good manager score." "313.5" "313.5" 627 "4.17" "5.65" "0.6" "0.6" "z" "1.0371389489726577" 1.03713894897266 -0.0019830036928723 0 0 0 NA "Total sample size divided equally between conditions for calculations"
"Koenig" "Powell Butterfield 1987" "Regular" "10.2466/pr0.1987.61.2.491" 1987 "Psychological Reports" 48 0.414 17 "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good president of the US" NA NA 50 1.53 "g" 0.714771168230208 "Table 1, Good president row in a." "25" "25" 50 "4.54" "5.64" "0.8" "0.62" "z" "0.70788015589581421" 0.707880155895814 -0.00689101233439382 0 0 0 NA NA
"Koenig" "Powell Kido" "Outlier" "10.2466/pr0.1994.74.1.219" 1994 "Psychological Reports" 48 0.414 17 "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Japanese sample." NA NA 88 -1.18 "g" -0.564709631772948 "Table 1. Japanese sample." "44" "44" 88 "5.0999999999999996" "4.2" "0.8" "0.7" "z" "-0.56768503785958269" -0.567685037859583 -0.00297540608663471 0 0 0 NA NA
"Koenig" "Powell 2002" "Regular" "10.1177/014920630202800203" 2002 "Journal of Management" 145 6.051 79 "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Parttime graduate business students, year 1999." NA NA 123 1.49 "g" 0.692872157872168 "Table 1. 1999, part-time graduate business students, total. Odds ratio calculated, treatment group (events = masculine = 70, nonevents = undifferentiated = 29 ) vs. Control group (events = feminine = 3, nonevents = androgynous = 21)." "24" "99" 123 NA NA NA NA "OR" "16.896551724137932" 0.635386941012248 -0.0574852168599203 2 3 0 NA NA
"Koenig" "Powell 1979" "Outlier" "10.2307/255597" 1979 "Academy of Management Journal" 227 6.233 77 "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Part time graduates. Mean self score." NA NA 110 2.35 "g" 1.0051966714958 "Table 3. Part time graduates, totals. Odds ratio calculated, treatment group (events = masculine = 81, nonevents = undifferentiated = 6 ) vs. Control group (events = feminine = 2, nonevents = androgynous = 21)." "23" "87" 110 NA NA NA NA "OR" "141.75" 1.0293353303586 0.0241386588627979 1 3 0 NA NA
"Koenig" "Powell 1979" "Outlier" "10.2307/255597" 1979 "Academy of Management Journal" 227 6.233 77 "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Undergraduates. Mean self score." NA NA 574 1.98 "g" 0.875208607210656 "Table 3. Undergraduate, totals. Odds ratio calculated, treatment group (events = masculine = 395, nonevents = undifferentiated = 75 ) vs. Control group (events = feminine = 8, nonevents = androgynous = 97)." "105" "470" 575 NA NA NA NA "OR" "63.858333333333334" 0.862351695054357 -0.0128569121562989 0 3 -1 "Reported N in MA too small" NA
"Koenig" "Rosenwasser" "Regular" "10.1111/j.1471-6402.1989.tb00986.x" 1989 "Psychology of Women Quarterly" 66 2.397 28 "article" 0 "1" "Communal/Feminine (c) vs Agentic/Masculine (t) for school board member" NA NA 14 1.01 "g" 0.516199818166252 "Table 1. School Board Member" "7.39" "7.39" 14.78 "60.9" "69.900000000000006" "9.15" "8.0500000000000007" "z" "0.50096970430038457" 0.500969704300385 -0.0152301138658675 0 0 -0.779999999999999 "Reported N in MA too small" "The authors maybe rounded down to 7 participants per group, but paper is not clear, so we divdied 133/9=14.78 per group, so 7.39 per condition."
"Koenig" "Rosenwasser" "Regular" "10.1111/j.1471-6402.1989.tb00986.x" 1989 "Psychology of Women Quarterly" 66 2.397 28 "article" 0 "1" "Communal/Feminine (c) vs Agentic/Masculine (t) for city council member" NA NA 14 2.44 "g" 1.08038955727328 "Table 1. City Council Member" "7.39" "7.39" 14.78 "55.5" "74.5" "8.0299999999999994" "7.08" "z" "1.0506923999609139" 1.05069239996091 -0.0296971573123661 1 1 -0.779999999999999 "Reported N in MA too small" "The authors maybe rounded down to 7 participants per group, but paper is not clear, so we divdied 133/9=14.78 per group, so 7.39 per condition."
"Koenig" "Rosenwasser" "Regular" "10.1111/j.1471-6402.1989.tb00986.x" 1989 "Psychology of Women Quarterly" 66 2.397 28 "article" 0 "1" "Communal/Feminine (c) vs Agentic/Masculine (t) for mayor" NA NA 14 2.31 "g" 1.03740133971293 "Table 1. Mayor" "7.39" "7.39" 14.78 "61.63" "76.5" "6.19" "6.3" "z" "1.0098811805669725" 1.00988118056697 -0.0275201591459575 1 1 -0.779999999999999 "Reported N in MA too small" "The authors maybe rounded down to 7 participants per group, but paper is not clear, so we divdied 133/9=14.78 per group, so 7.39 per condition."
"Koenig" "Rosenwasser" "Regular" "10.1111/j.1471-6402.1989.tb00986.x" 1989 "Psychology of Women Quarterly" 66 2.397 28 "article" 0 "1" "Communal/Feminine (c) vs Agentic/Masculine (t) forstate representative" NA NA 14 2.4 "g" 1.06731650423445 "Table 1. State Representative" "7.39" "7.39" 14.78 "58.55" "74.09" "4.37" "7.76" "z" "1.0374595755139788" 1.03745957551398 -0.0298569287204711 1 1 -0.779999999999999 "Reported N in MA too small" "The authors maybe rounded down to 7 participants per group, but paper is not clear, so we divdied 133/9=14.78 per group, so 7.39 per condition."
"Koenig" "Rosenwasser" "Regular" "10.1111/j.1471-6402.1989.tb00986.x" 1989 "Psychology of Women Quarterly" 66 2.397 28 "article" 0 "1" "Communal/Feminine (c) vs Agentic/Masculine (t) for US senator" NA NA 14 1.98 "g" 0.921453472165867 "Table 1. US Senator" "7.39" "7.39" 14.78 "55.43" "74.069999999999993" "9.9600000000000009" "8.19" "z" "0.89694839765078216" 0.896948397650782 -0.0245050745150849 1 1 -0.779999999999999 "Reported N in MA too small" "The authors maybe rounded down to 7 participants per group, but paper is not clear, so we divdied 133/9=14.78 per group, so 7.39 per condition."
"Koenig" "Sumer" "Regular" "10.1007/s11199-006-9059-2" 2006 "Sex Roles" 75 1.582 43 "article" 0 "0" "Relationship oriented (c) vs Task oriented (t) for manager (total)." NA NA 369 1.29 "g" 0.60813769326287 "Table 2, Total Manager row" "184.5" "184.5" 369 "3.52" "4.2300000000000004" "0.63" "0.46" "z" "0.60584672287415042" 0.60584672287415 -0.00229097038871962 0 0 0 NA "Total sample size divided equally between conditions for calculations. \"Participants rated leaders (or managers) on two multi-item scales\" (MA p.620), together with rest of same paragraph ->emotional instability should not be included"
"Koenig" "Willemsen" "Regular" "10.1023/A:1020409429645" 2002 "Sex Roles" NA 1.582 43 "article" 0 NA "Communal/Feminine (c) vs Agentic/Masculine (t) for succesful manager at their bank." NA NA 139 1.19 "g" 0.567350524099804 "\"A paired t-test showed that the average score on the Masculinity scale was higher than the average score on the Femininity scale; t = 12:31,
df = 137, p < :001. According to the participants, the successful manager does indeed have more masculine than feminine characteristics.\" p388" "69.5" "69.5" 139 NA NA NA NA "t" "12.31" 0.912229995029102 0.344879470929297 3 1 0 NA "Sample size derived from the df of the t-test. Total sample size divided equally between conditions for calculations."
"Kolden" "Buckley" "Regular" "10.1037/h0088377" 1981 "Psychotherapy: Theory, Research and Practice" 43 1.735 22 "article" 0 "0" "Correlation between congruence and symptoms/functioning/other outcome. From client perspective." NA NA 71 0.06 "r" 0.0600721559210317 "Table 1. Note that only the significant genuiness score for character change (r = .29) is reported. All other genuineness correlations (for the remaining 4 outcome variables-  self esteem, work function, social/sex life, alleviating symptoms) presumed to be 0. Aggregated using MaD package in R with the GO1 method and a correlation of .5" NA NA 71 NA NA NA NA "d" "0.1129143" 0.0564272009250659 -0.00364495499596582 0 3 0 NA "Since we do not know which kind of aggregate function the authors use, most of these studies will have category 3.  We were consistent and used GO1 method everywhere, which also coincided most with the reported effect size. In this study it is not clear whether all outcome measures measure genuineness, and whether all outcome measures are relevant for the meta-analysis."
