"meta" "author" "no" "dv" "nc" "nt" "n" "effest" "efftype" "z" "comm1" "ncnew" "ntnew" "nnew" "mc" "mt" "sdc" "sdt" "efftypenew" "effestnew" "znew" "disc" "disccat" "info" "ndisc" "macomm" "comm2"
"Woodin" "Gordis" "0" "Correlation interparental hostility with the Dyadic Adjustment Scale" NA NA 89 -1.13 "d" -0.53858195067742 "In-text, p. 729. \".., correlations between observed interparent hostility…\"" NA NA 89 NA NA NA NA "r" -0.56 -0.632833186665638 -0.0942512359882181 3 1 0 NA NA
"Woodin" "Heavey" "0" "Correlation demand and negative behavior with satisfaction" NA NA 29 -0.66 "d" -0.324 "Table 3, time 1.. Correlations for W demand (rs = -.4, -.04), H demand (rs = -.21, -.37), W negative (rs = -.28, -.18) and H negative (-.3, -.22). Average is total effect." NA NA 29 NA NA NA NA "r" -0.25 -0.255412811882995 0.0685871881170046 2 1 0 NA "Time 1 chosen because MA statest that they included studies that \"reported cross-sectional
data; longitudinal prediction studies were excluded.\""
"Woodin" "Heavey" "0" "Correlation demand with relationship satisfaction" NA NA 48 -1.01 "d" -0.486 "Table 2, T1. Correlations for Man Demand (rs = -.69, -.51, -.46, -.49) and Woman Demand (rs = -.5, -.49, -.28, -.28). Average is total effect." NA NA 48 NA NA NA NA "r" -0.4625 -0.500486909552097 -0.0144869095520969 0 0 0 NA NA
"Woodin" "Johnson" "0" "Correlation anger/contempt with marital satisfaction" NA NA 172 -0.29 "d" -0.144496643818822 "Table 8. SPAFF husband/wife consitutes a conglomerate of anger/contempt. Correlations for Husband with marital satisfaction (rs = -.01, -.04, -.1, -.13) and Wife (rs = -.11, -.29, -.14, -.29). Average is total effect." NA NA 172 NA NA NA NA "r" -0.13875 -0.13965081312315 0.00484583069567221 0 0 0 NA NA
"Woodin" "Katz" "0" "Correlation hostility with marital satisfaction" NA NA 56 -0.51 "d" -0.25231 "In-text, p. 8. Header \"Relationship between marital satisfaction and marital interaction patterns\". All reported correlations in paragraph (rs = -.32, -.31, -.31, -.27, -.28). Correlation for Husband angry nonsignificant and not reported and thus set to zero (r = 0). Average of these correlations is total effect." NA NA 56 NA NA NA NA "r" -0.248333333333333 -0.253635822007271 -0.00132582200727061 0 0 0 NA "Nonsignificant correlation set to zero as per MA: \"When differences were reported as nonsignificant, but inadequate information was provided to calculate an effect size, the conservative approach of assigning a d of zero was used\""
"Woodin" "Noller" "0" "Correlation negative units with marital adjustment." NA NA 48 -1.14 "d" -0.542930505 "Table 2. Negative units, marital adjustment magnitude. Eta = r (Cf. Lakens 2013). Effect inversed to be in correct direction." NA NA 48 NA NA NA NA "r" -0.556 -0.627024571153056 -0.084094066153056 2 1 0 NA NA
"Woodin" "Ofarrell" "0" "Conflicted (c) vs. Happy(t) couples on negative verbal behavior" NA NA 52 -0.52 "d" -0.257 "Table 3. The two  means and standard deviations averaged to create composites. ( --> control means = 6.075 , treatment means = 3.605, SD control = 5.63, treatment SD = 3.78 )." "26" "26" 52 "5.89 / 6.26" "2.49 / 4.72" "5.71 / 5.55" "2.66 / 4.9" "z" -0.25479073138691 -0.25479073138691 0.00220926861309001 0 3 0 NA "It is not evident that negative nonverbal behavior should not be included. Means and SDs averaged as per MA instructions. Groups chosen because MA states that \"studies were excluded if participantes were recruited specifically for issues such as depression, alcohol use...\""
"Woodin" "Pasch" "0" "Correlation distributive behavior and MAT" NA NA 55 -0.75 "d" -0.366724604230137 "Table 4. Correlations (r = -.35, -.31, -.4, -.22). Average is total effect." NA NA 55 NA NA NA NA "r" -0.32 -0.331647108705132 0.0350774955250048 1 1 0 NA "Distributive behavior chosen over negative affect because MA reports using VTCS in this study. The combination was not chosen as MA states that \"only one coding system was chosen for each set of participants.\""
"Woodin" "Wampler" "0" "Correlation Negative affect with dyadic adjustment scale year 1" NA NA 136 -0.63 "d" -0.31 "Table 3." NA NA 136 NA NA NA NA "r" -0.3 -0.309519604203112 0.000480395796888244 0 0 0 NA NA
"Woodley" "Bogaert" "0" "Correlation K and IQ" NA NA 116 0.29 "r" 0.298566263660178 "Table 5. Males. Corrected for unreliability." NA NA 116 NA NA NA NA "r" 0.29 0.298566263660178 0 0 0 0 NA NA
"Woodley" "Bogaert" "0" "Correlation K and IQ" NA NA 100 -0.05 "r" -0.0500417292784913 "Table 5. Females.  Corrected for unreliability." NA NA 100 NA NA NA NA "r" -0.05 -0.0500417292784913 0 0 0 0 NA NA
"Woodley" "Gladden" "0" "Correlation K and general intelligence" NA NA 192 0.05 "r" 0.0500417292784913 "In-text, p. 273. Disattenuated correlation." NA NA 100 NA NA NA NA "r" 0.05 0.0500417292784913 0 0 0 92 NA NA
"Woodley" "Rushton" "0" "Correlation K and g" NA NA 239 0.18 "r" 0.181982688600706 NA NA NA 239 NA NA NA NA "r" 0.18 0.181982688600706 0 0 2 0 NA "Sample size unclear, copied from MA."
"Woodley" "Rushton" "0" "Correlation K and g" NA NA 239 0.19 "r" 0.192337169219545 NA NA NA 239 NA NA NA NA "r" 0.19 0.192337169219545 0 0 2 0 NA "Sample size unclear, copied from MA."
"Woodley" "Sefcek" "0" "Correlation K-factor and g-factor" NA NA 194 -0.06 "r" -0.0600721559210317 "Table 8." NA NA 194 NA NA NA NA "r" -0.06 -0.0600721559210317 0 0 0 0 NA NA
"Yoon" "Birman" "0" "Correlation American identity acculturation with UCLA loneliness scale" NA NA 226 -0.19 "r" -0.192337169219545 "Table 1." NA NA 226 NA NA NA NA "r" -0.19 -0.192337169219545 -3.05311331771918e-16 0 0 0 NA NA
"Yoon" "Castillo" "0" "Correlation acculturation with distress" NA NA 247 0.03 "r" 0.0300090048631265 "Table 1." NA NA 247 NA NA NA NA "r" 0.03 0.0300090048631265 0 0 0 0 NA NA
"Yoon" "Cespedes" "0" "Correlation Anglo-orientation with RADS" NA NA 130 0.03 "r" 0.0300090048631265 "Table 2." NA NA 130 NA NA NA NA "r" 0.03 0.0300090048631265 0 0 0 0 NA NA
"Yoon" "Hwang" "0" "Correlation Acculturation mainstream with acculturative stress" NA NA 186 -0.16 "r" -0.161386696131526 "Table 2." NA NA 186 NA NA NA NA "r" -0.16 -0.161386696131526 4.9960036108132e-16 0 0 0 NA NA
"Yoon" "Moradi" "0" "Correlation U.S. acculturation with psychological distress" NA NA 128 -0.04 "r" -0.0400213538367682 "Table 1." NA NA 128 NA NA NA NA "r" -0.04 -0.0400213538367682 0 0 0 0 NA NA
"Yoon" "Obasi" "0" "Correlation MASPAD D2 with GSI" NA NA 130 0.28 "r" 0.287682072451781 "Table 2." NA NA 130 NA NA NA NA "r" 0.284 0.29202765864463 0.00434558619284947 0 0 0 NA NA
"Yoon" "Olvera" "0" "Correlation CES-D with BAS-NH" NA NA 96 0.08 "r" 0.0801713250375897 "Table 3." NA NA 96 NA NA NA NA "r" 0.08 0.0801713250375897 0 0 0 0 NA NA
"Yoon" "Rodriguez" "0" "Correlation Anglo cultural identity with psychological distress" NA NA 338 -0.01 "r" -0.0100003333533348 "Table 2. Beta-value." NA NA 338 NA NA NA NA "r" -0.01 -0.0100003333533348 2.94902990916057e-17 0 0 0 NA NA
"Yoon" "Torres" "0" "Correlation acculturation with depression" NA NA 96 -0.27 "r" -0.2768638226551 "Table 1." NA NA 96 NA NA NA NA "r" -0.27 -0.2768638226551 0 0 0 0 NA NA
"Yoon" "Wang" "0" "Correlation acculturation to U.S. culture with psychological symptoms" NA NA 104 -0.45 "r" -0.484700278594052 "Table 1." NA NA 104 NA NA NA NA "r" -0.45 -0.484700278594052 0 0 0 0 NA NA
"Yoon" "Yeh" "0" "Correlation SL-ASIA score with SCL-90-R score" NA NA 319 -0.05 "r" -0.0500417292784913 "Table 1." NA NA 317 NA NA NA NA "r" -0.05 -0.0500417292784913 0 0 0 2 NA NA
