"meta" "author" "typestudy" "doi" "year" "journal" "h" "IF" "h5" "typepaper" "typecat" "no" "dv" "nc" "nt" "n" "effest" "efftype" "z" "comm1" "ncnew" "ntnew" "nnew" "mc" "mt" "sdc" "sdt" "efftypenew" "effestnew" "znew" "disc" "disccat" "info" "ndisc" "macomm" "comm2"
"Ihle" "Richter-Schmidinger" "Normal" "10.1007/s00702-010-0539-8" 2011 "Journal of Neural Transmission" "86" "2.5870000000000002" "40" "article" 0 "0" "E4- (c) vs E4+ (t) on IGD Test Battery." "117" "18" 135 0.04 "d" 0.013596966 "Table 1. Mean of all 5 effects for IGD Test Battery: working memory d = 0.17003 / learning ability d = -0.06249 / delayed recall d = -0.0596 / verbal memory d = -0.07814 / visual memory d = -0.16979. Mean d = -0.039998" "117" "18" 135 "54.29 / 53.79 / 47.33 / 61.77 / 52.13" "55.75 / 53.56 / 47 / 61.22 / 51.17" "8.90 / 3.67 / 5.70 / 7.25 / 5.75" "6.03 / 3.75 / 4.26 / 5.38 / 4.95" "d" "-3.9997999999999999E-2" -0.0135958758968796 -0.0271928418968796 1 1 0 "Signal reversed" "Signal reversed"
"Ihle" "Ruiz" "Normal" "10.1016/j.jpeds.2009.12.018" 2010 "Journal of Pediatrics" "163" "4.1219999999999999" "61" "article" 0 "0" "E2+E3 (c) vs E4 (t) on Spanish Version of the SRA-Test of Educational Ability (verbal. numeric. and reasoning abilities)." "336" "76" 412 -0.06 "d" -0.023269726 "Table 2. Overall cognitive performance." "336" "76" 412 "53.9" "53" "15.4" "15.1" "d" "-5.8650000000000001E-2" -0.0227458165131534 0.000523909486846618 0 0 0 NA NA
"Ihle" "Scarmeas" "Normal" "10.1136/jnnp.2004.053645" 2005 "Journal of Neurology, Neurosurgery, and Psychiatry" "161" "6.431" "NA" "article" 0 "0" "E2+E3 (c) vs E4 (t) on Non-verbal Memory Task (simple demand and titrated demand condition); Selective Reminding Test; Wechsler Adult Intelligence Scale-Revised (digit-symbol modalities and vocabulary); National Adult Reading Test" "16" "4" 20 -0.25 "d" -0.099834079 "Table 1. Non-verbal Memory Task (simple demand and titrated demand condition: not clear which are meant, I chose recognition accuracy d = -0.17541 and TD Shape list length d = -0.01564); Selective Reminding Test (SRT total recall; d = -0.59824) ; Wechsler Adult Intelligence Scale-Revised (digit-symbol modalities d = -0.5261 and vocabulary, d = -0.6839); National Adult Reading Test (d = 0.42761). Mean of all 6 effects = d = -0.2619467" "14" "4" 18 "0.81 / 14.9 / 59.1 / 12.5 / 13.6 / 120.8" "0.79 / 14.8 / 55 / 10.8 / 12.5 / 122.3" "0.11 / 6.69 / 6.31 / 2.94 / 1.37 / 3.19" "0.13 / 4.92 / 8.83 / 4.27 / 4.64 / 4.64" "d" "-0.26196700000000001" -0.108695921218684 -0.00886184221868361 0 3 2 "Reported N in MA too large" NA
"Ihle" "Schultz" "Outlier" "10.1212/01.wnl.0000286941.74372.cc" 2008 "Neurology" "292" "8.1660000000000004" "106" "article" 0 "0" "E4- (c) vs E4+ (t) on Armed Forces Qualification Test (Pre-induction)" "437" "188" 625 0.25 "d" 0.114401765 "Table 1, pre-induction AFQT" "437" "188" 625 "60.03" "65.510000000000005" "22.12" "21.54" "d" "0.24969" 0.114258954014171 -0.000142810985829009 0 0 0 NA NA
"Ihle" "Taylor et al." "Normal" "10.1016/j.biopsych.2010.10.033" 2010 "Biological Psychiatry" "256" "11.212" "94" "article" 0 "0" "E4- (c) vs E4+ (t) Wechsler Intelligence Scale for Children; Wechsler Objective Language Dimensions Test; Wechsler Objective Reading Dimensions Test; Nonword Repetition Test; Counting Span Working Memory Task; Nationally Administered Schoolbased Test." "3824" "1486" 5310 0.01 "d" 0.004489235 NA "3824" "1486" 5310 "NA" "NA" "NA" "NA" "NA" "NA" 0.004489235 0 0 3 0 NA "Unclear which conditions are being compared, and what 'nationally administered school test' outcome is. Reported N incorrect. Supplement material here: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3130925/table/tbl5/#tblfn13. It's not the case that the primary study does not contain enough information - but that the meta-analysis is not clear which conditions are being compared, and what the outcomes exactly mean. Since it makes no sense to randomly pick one effect, I copied the effect size."
"Ihle" "Turic et al." "Normal" "10.1016/S0304-3940(00)01789-4" 2001 "Neuroscience Letters" "137" "2.1070000000000002" "49" "article" 0 "0" "E4- (c) vs E4 (t) on Wechsler Intelligence Scale for Children. Revised." "143" "52" 195 -0.01 "d" -0.004422152 NA "101" "101" 202 "NA" "NA" "NA" "NA" "NA" "NA" -0.004422152 0 0 2 -7 "Reported N in MA too small" "No statistics given to recalculate effect size - copied from MA."
"Ihle" "Yu et al." "Normal" "10.1016/S0304-3940(00)01569-X" 2000 "Neuroscience Letters" "137" "2.1070000000000002" "49" "article" 0 "0" "E4- (c) vs E4 (t) on Wechsler Intelligence Scale for Children. Revised." "97" "26" 123 0.33 "d" 0.134330932 "Table 1, Full Scale IQ" "97" "26" 123 "109.8" "113.6" "11" "12.3" "d" "0.33603" 0.1410025446398 0.0066716126398001 0 0 0 NA NA
"Koenig" "Butterfield" "Outlier" "10.2466/pms.1981.52.1.51" 1981 "Perceptual and Motor Skills" "50" "0.61799999999999999" "18" "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for Good president" "NA" "NA" 128 2.36 "g" 1.00767560114314 "Table 2. Good president" "64" "64" 128 "3.92" "5.34" "0.48" "0.7" "g" "2.3519000000000001" 1.00504741596226 -0.00262818518087871 0 0 0 NA NA
"Koenig" "Huddy" "Outlier" "10.1177/106591299304600304" 1993 "Political Research Quarterly" "52" "1.1160000000000001" "31" "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good congress member" "NA" "NA" 133 0.48 "g" 0.239099919707578 "Table 1. Instrumentality (masculine) vs warmth/expressiveness (feminine). Only means given." "66.5" "66.5" 133 "10.68" "12.39" "NA" "NA" "g" "0.48" 0.239099919707578 0 0 2 0 NA "Only means, no SDs given in primary study."
"Koenig" "Huddy" "Outlier" "10.1177/106591299304600304" 1993 "Political Research Quarterly" "52" "1.1160000000000001" "31" "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good local council member" "NA" "NA" 149 0.2 "g" 0.100345215120314 "Table 1. Instrumentality (masculine) vs warmth/expressiveness (feminine). Only means given." "74.5" "74.5" 149 "10.82" "12.39" "NA" "NA" "g" "0.2" 0.100345215120314 0 0 2 0 NA "Only means, no SDs given in primary study."
"Koenig" "Huddy" "Outlier" "10.1177/106591299304600304" 1993 "Political Research Quarterly" "52" "1.1160000000000001" "31" "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good mayor." "NA" "NA" 153 0.75 "g" 0.368479679755885 "Table 1. Instrumentality (masculine) vs warmth/expressiveness (feminine). Only means given." "76.5" "76.5" 153 "10.5" "13.04" "NA" "NA" "g" "0.75" 0.368479679755885 0 0 2 0 NA "Only means, no SDs given in primary study."
"Koenig" "Inderlied" "Outlier" "10.1007/BF00287664" 1979 "Sex Roles," "75" "1.5820000000000001" "43" "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Group 4, ideal score." "NA" "NA" 41 2.65 "g" 1.10925754803757 "Table 1. Group 4" "20.5" "20.5" 41 "4.42" "5.73" "0.5" "0.48" "g" "2.6211799999999998" 1.10048473139386 -0.0087728166437091 0 0 0 NA NA
"Koenig" "Inderlied" "Normal" "10.1007/BF00287664" 1979 "Sex Roles," "75" "1.5820000000000001" "43" "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Group 1, ideal score." "NA" "NA" 259 1.22 "g" 0.578905947193125 "Table 1, Group 1" "129.5" "129.5" 259 "4.4400000000000004" "5.58" "0.87" "0.99" "g" "1.2196899999999999" 0.578773324152575 -0.000132623040550062 0 0 0 NA NA
"Koenig" "Marongiu" "Outlier" "10.1111/1467-9450.00185" 2000 "Scandinavian Journal of Psychology," "53" "1.3640000000000001" "24" "article" 0 "0" "Manager aspiration (c) vs Non-manager aspiration (t) on total (masculine+feminine) scale." "NA" "NA" 87 0.65 "g" 0.322293149593051 "NA" "44" "44" 88 "NA" "NA" "NA" "NA" "NA" "NA" 0.322293149593051 0 0 2 -1 "Reported N in MA too small" "Table 1 distinguishes between managerial and nonmanagerial (and the F statistic corresponds to the effect of the MA), but not between masculinity/femininity"
"Koenig" "Powell Butterfield 1984" "Outlier" "10.1007/BF00287256" 1984 "Sex Roles," "75" "1.5820000000000001" "43" "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Subjects completing good manager version." "NA" "NA" 627 2.47 "g" 1.03912195266553 "Table 3. Good manager score." "313.5" "313.5" 627 "4.17" "5.65" "0.6" "0.6" "g" "2.4637099999999998" 1.03713894897266 -0.0019830036928723 0 0 0 NA NA
"Koenig" "Powell Butterfield 1987" "Normal" "10.2466/pr0.1987.61.2.491" 1987 "Psychological Reports" "48" "0.41399999999999998" "17" "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good president of the US" "NA" "NA" 50 1.53 "g" 0.714771168230208 "Table 1, Good president row in a." "25" "25" 50 "4.54" "5.64" "0.8" "0.62" "g" "1.5128600000000001" 0.707880155895814 -0.00689101233439382 0 0 0 NA NA
"Koenig" "Powell Kido" "Outlier" "10.2466/pr0.1994.74.1.219" 1994 "Psychological Reports" "48" "0.41399999999999998" "17" "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Japanese sample." "NA" "NA" 88 -1.18 "g" -0.564709631772948 "Table 1. Japanese sample." "44" "44" 88 "5.0999999999999996" "4.2" "0.8" "0.7" "g" "-1.1868700000000001" -0.567685037859583 -0.00297540608663471 0 0 0 NA NA
"Koenig" "Powell 2002" "Normal" "10.1177/014920630202800203" 2002 "Journal of Management" "145" "6.0510000000000002" "79" "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Parttime graduate business students, year 1999." "NA" "NA" 123 1.49 "g" 0.692872157872168 "Table 1. Of the total amount of 123 students, 70 chose masculine (53 non-masculine), and 3 chose feminine (120 non-feminine). OR = 53.6875." "61.5" "61.5" 123 "NA" "NA" "NA" "NA" "OR" "52.830188679245282" 1.01734643567537 0.324474277803199 3 3 0 NA "Unclear how the odds ratio is calculated. After checking protocol, and MA I did not calculate with Dcox since there is no median split."
"Koenig" "Powell 1979" "Outlier" "10.2307/255597" 1979 "Academy of Management Journal" "227" "6.2329999999999997" "77" "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Part time graduates. Mean self score." "NA" "NA" 110 2.35 "g" 1.0051966714958 "Table 1. Of the total amount of 110 students, 81 chose masculine, and 2 chose feminine. That means 29 chose non-event mascuine, and 108 chose non-event feminine.  OR = 150.828." "90" "20" 110 "NA" "NA" "NA" "NA" "OR" "150.82758620689654" 0.998276682280747 -0.00691998921505277 0 3 0 NA "Unclear how the groups are split and how the odds ratio is specifically calculated- the MA does not provide enough information, so I chose the closest effect size. After checking protocol, and MA I did not calculate with Dcox since there is no median split."
"Koenig" "Powell 1979" "Outlier" "10.2307/255597" 1979 "Academy of Management Journal" "227" "6.2329999999999997" "77" "article" 0 "0" "Communal/Feminine (c) vs Agentic/Masculine (t) for good manager. Undergraduates. Mean self score." "NA" "NA" 574 1.98 "g" 0.875208607210656 "Table 1. Of the total amount of 575 students, 394 chose masculine (180 non-masculine), and 8 chose feminine (568 non-feminine). OR = 155.411111" "404" "170" 574 "NA" "NA" "NA" "NA" "OR" "155.4111111111111" 1.13581868303705 0.260610075826391 3 3 0 NA "Unclear how the groups are split and how the odds ratio is specifically calculated- the MA does not provide enough information, so I performed the same method as in the previous study, and chose the effect that coincided most with that of the MA authors. After checking protocol, and MA I did not calculate with Dcox since there is no median split."
"Koenig" "Rosenwasser" "Normal" "10.1111/j.1471-6402.1989.tb00986.x" 1989 "Psychology of Women Quarterly" "66" "2.3969999999999998" "28" "article" 0 "1" "Communal/Feminine (c) vs Agentic/Masculine (t) for school board member" "NA" "NA" 14 1.01 "g" 0.516199818166252 "Table 1. School Board Member" "7" "7" 14 "60.9" "69.900000000000006" "9.15" "8.0500000000000007" "g" "0.97772000000000003" 0.500969704300385 -0.0152301138658675 0 0 0 NA NA
"Koenig" "Rosenwasser" "Normal" "10.1111/j.1471-6402.1989.tb00986.x" 1989 "Psychology of Women Quarterly" "66" "2.3969999999999998" "28" "article" 0 "1" "Communal/Feminine (c) vs Agentic/Masculine (t) for city council member" "NA" "NA" 14 2.44 "g" 1.08038955727328 "Table 1. City Council Member" "7" "7" 14 "55.5" "74.5" "8.0299999999999994" "7.08" "g" "2.3497300000000001" 1.05069239996091 -0.0296971573123661 1 1 0 NA "Different effect size found. Same (search) method as in other studies in this MA"
"Koenig" "Rosenwasser" "Normal" "10.1111/j.1471-6402.1989.tb00986.x" 1989 "Psychology of Women Quarterly" "66" "2.3969999999999998" "28" "article" 0 "1" "Communal/Feminine (c) vs Agentic/Masculine (t) for mayor" "NA" "NA" 14 2.31 "g" 1.03740133971293 "Table 1. Mayor" "7" "7" 14 "61.63" "76.5" "6.19" "6.3" "g" "2.2290299999999998" 1.00988118056697 -0.0275201591459575 1 1 0 NA "Different effect size found. Same (search) method as in other studies in this MA"
"Koenig" "Rosenwasser" "Normal" "10.1111/j.1471-6402.1989.tb00986.x" 1989 "Psychology of Women Quarterly" "66" "2.3969999999999998" "28" "article" 0 "1" "Communal/Feminine (c) vs Agentic/Masculine (t) forstate representative" "NA" "NA" 14 2.4 "g" 1.06731650423445 "Table 1. State Representative" "7" "7" 14 "58.55" "74.09" "4.37" "7.76" "g" "2.3101699999999998" 1.03745957551398 -0.0298569287204711 1 1 0 NA "Different effect size found. Same (search) method as in other studies in this MA"
"Koenig" "Rosenwasser" "Normal" "10.1111/j.1471-6402.1989.tb00986.x" 1989 "Psychology of Women Quarterly" "66" "2.3969999999999998" "28" "article" 0 "1" "Communal/Feminine (c) vs Agentic/Masculine (t) for US senator" "NA" "NA" 14 1.98 "g" 0.921453472165867 "Table 1. US Senator" "7" "7" 14 "55.43" "74.069999999999993" "9.9600000000000009" "8.19" "g" "1.91381" 0.896948397650782 -0.0245050745150849 1 1 0 NA "Different effect size found. Same (search) method as in other studies in this MA"
"Koenig" "Sumer" "Normal" "10.1007/s11199-006-9059-2" 2006 "Sex Roles," "75" "1.5820000000000001" "43" "article" 0 "0" "Relationship oriented (c) vs Task oriented (t) for manager (total)." "NA" "NA" 369 1.29 "g" 0.60813769326287 "Table 2, Total Manager row" "184.5" "184.5" 369 "3.52" "4.2300000000000004" "0.63" "0.46" "g" "1.2845599999999999" 0.60584672287415 -0.00229097038871962 0 0 0 NA NA
"Koenig" "Willemsen" "Normal" "10.1023/A:1020409429645" 2002 "Sex Roles," "NA" "1.5820000000000001" "43" "article" 0 NA "Communal/Feminine (c) vs Agentic/Masculine (t) for succesful manager at their bank." "NA" "NA" 139 1.19 "g" 0.567350524099804 "\"A paired t-test showed that the average score on the Masculinity scale was higher than the average score on the Femininity scale; t = 12:31,
df = 137, p < :001. According to the participants, the successful manager does indeed have more masculine than feminine characteristics.\"" "69.5" "69.5" 139 "NA" "NA" "NA" "NA" "t" "12.31" 0.912229995029102 0.344879470929297 3 1 0 NA "Different effect size found."
"Kolden" "Buckley" "Normal" "10.1037/h0088377" 1981 "Psychotherapy: Theory, Research and Practice" "43" "1.7350000000000001" "22" "article" 0 "0" "Correlation between congruence and symptoms/functioning/other outcome. From client perspective." "NA" "NA" 71 0.06 "r" 0.0600721559210317 "Table 1 has 5 outcome measures of which one measures genuineness (character change .29) - assuming all others have measured genuineness as well but have nonsignificant results, I aggregated via Mad package 4 times a 0-correlation, and .29.  Correlation beween measures assumed to be 0.5" "NA" "NA" 71 "NA" "NA" "NA" "NA" "r" "0.1129143" 0.0564272009250659 -0.00364495499596582 0 3 0 NA "Not enough information available in the meta-analysis so know which outcome measures are meant. Only one genuineness measure given in the primary study, which does not correspond to the effect size or what is stated in the MA"
"Kolden" "Fretz" "Normal" "10.1037/h0023716" 1966 "Journal of Counseling Psychology" "94" "3.149" "41" "article" 0 "0" "Correlation between congruence and global outcome. From client and therapist perspective." "NA" "NA" 17 0.25 "r" 0.255412811882995 NA "NA" "NA" 17 "NA" "NA" "NA" "NA" "r" "0.25" 0.255412811882995 0 0 2 0 NA "Not enough information in MA to know what the \"global outcome\" is, not all statistics available on congruence. Copied effect size."
"Kolden" "Garfield" "Outlier" "10.1037/h0030732" 1971 "Journal of Abnormal Psychology" "151" "5.5380000000000003" "54" "article" 0 "0" "Correlation between congruence (observer perspective) and symptoms, global and other outcomes (client, therapist and observer perspectives)." "NA" "NA" 38 -0.26 "r" -0.266108406873654 NA "NA" "NA" 38 "NA" "NA" "NA" "NA" "r" "-0.26" -0.266108406873654 0 0 2 0 NA "Not clear from MA which outcomes are meant, none of them make sense regarding to the outcome measure in the MA. It makes no sense to just randomly pick one, so I copied the effect size due to unsufficient information."
"Kolden" "Hansen" "Outlier" "10.1002/1097-4679(196804)24:2<244::AID-JCLP2270240238>3.0.CO;2-5" 1968 "Journal ofCounseling Psychology" "94" "3.149" "41" "article" 0 "0" "Correlation between congruence (client and observer/judge perspective) and other (change in self-concept) outcomes (from client perspective)." "NA" "NA" 70 0.69 "r" 0.847955755218963 "Table 1 gives  r = 0.01 and r = 0.88. Within study aggregation via MAc package in R gives d = 0.879, with correlation of 0.25 between variables because outcomes are from different perspectives." "NA" "NA" 70 "NA" "NA" "NA" "NA" "d" "0.87909139999999997" 0.42649759169375 -0.421458163525213 3 1 0 NA "This is the only effect size that makes sense."
"Kolden" "Jones" "Outlier" "10.1037/0022-006X.50.2.259" 1982 "Journal of Consulting and Clinical Psychology" "192" "4.7130000000000001" "62" "article" 0 "2" "Correlation between congruence and symptoms/well-being/global outcomes. From client perspective." "NA" "NA" 99 -0.02 "r" -0.0200026673068496 "Table 8. Correlation therapeutic alliance with global outcome and rating scales for therapy outcome (r = .66, .69, -.41, -48, .17, .20, .20) Correlation of .5. Two negative correlations reversed. Mad package used." "NA" "NA" 99 "NA" "NA" "NA" "NA" "d" "0.77586239999999995" 0.378806542525327 0.398809209832176 3 3 0 NA "Still not sure whether these outcomes are specifically meant by the authors."
